lon,lat,track_seg_point_id,ele,time
76.32096967,9.972899167,1278,5.4,2024/04/26 11:14:14+00
76.3207505,9.9729365,1279,5.3,2024/04/26 11:14:15+00
76.32053133,9.9729785,1280,4.7,2024/04/26 11:14:16+00
76.320318,9.973033167,1281,4.6,2024/04/26 11:14:17+00
76.32010983,9.973102333,1282,5.5,2024/04/26 11:14:18+00
76.31990767,9.973177833,1283,6.1,2024/04/26 11:14:19+00
76.31971033,9.9732585,1284,6.4,2024/04/26 11:14:20+00
76.31951867,9.973344167,1285,6.4,2024/04/26 11:14:21+00
76.31933267,9.973434167,1286,6.3,2024/04/26 11:14:22+00
76.31915233,9.973527667,1287,6.5,2024/04/26 11:14:23+00
76.31897667,9.9736215,1288,6.6,2024/04/26 11:14:24+00
76.31880667,9.973716333,1289,6.7,2024/04/26 11:14:25+00
76.318642,9.973814333,1290,7.4,2024/04/26 11:14:26+00
76.31848083,9.9739075,1291,7.9,2024/04/26 11:14:27+00
76.31832367,9.973998667,1292,8.4,2024/04/26 11:14:28+00
76.31817133,9.974084,1293,8.6,2024/04/26 11:14:29+00
76.3180225,9.9741675,1294,8.9,2024/04/26 11:14:30+00
76.31788467,9.9742575,1295,10.5,2024/04/26 11:14:31+00
76.31774117,9.974343,1296,11.1,2024/04/26 11:14:32+00
76.3176005,9.9744375,1297,11.6,2024/04/26 11:14:33+00
76.31747567,9.974516667,1298,12.4,2024/04/26 11:14:34+00
76.31734717,9.974588167,1299,13.1,2024/04/26 11:14:35+00
76.31722067,9.974653333,1300,12.3,2024/04/26 11:14:36+00
76.3171005,9.9747305,1301,14,2024/04/26 11:14:37+00
76.31698233,9.9748075,1302,15.8,2024/04/26 11:14:38+00
76.31686417,9.974875167,1303,15.8,2024/04/26 11:14:39+00
76.31674683,9.974934833,1304,14.9,2024/04/26 11:14:40+00
76.31663383,9.975009333,1305,16.5,2024/04/26 11:14:41+00
76.31652133,9.9750745,1306,16.6,2024/04/26 11:14:42+00
76.31641,9.9751345,1307,16.2,2024/04/26 11:14:43+00
76.31630233,9.975204333,1308,17.4,2024/04/26 11:14:44+00
76.31619267,9.975269,1309,17.7,2024/04/26 11:14:45+00
76.31608383,9.975334167,1310,18.1,2024/04/26 11:14:46+00
76.31597467,9.975397,1311,18.4,2024/04/26 11:14:47+00
76.31586517,9.9754565,1312,18.2,2024/04/26 11:14:48+00
76.31575567,9.9755175,1313,18.5,2024/04/26 11:14:49+00
76.3156495,9.975583333,1314,19.4,2024/04/26 11:14:50+00
76.31554167,9.975646,1315,19.8,2024/04/26 11:14:51+00
76.315438,9.975721667,1316,21.8,2024/04/26 11:14:52+00
76.3153365,9.975795,1317,23.7,2024/04/26 11:14:53+00
76.31523617,9.975872167,1318,25.8,2024/04/26 11:14:54+00
76.31512633,9.9759295,1319,26.5,2024/04/26 11:14:55+00
76.3150265,9.975988,1320,27.5,2024/04/26 11:14:56+00
76.314916,9.9760575,1321,27.4,2024/04/26 11:14:57+00
76.31481983,9.976173167,1322,28.2,2024/04/26 11:14:58+00
76.314742,9.976308667,1323,30.8,2024/04/26 11:14:59+00
76.3146675,9.976466667,1324,39.7,2024/04/26 11:15:00+00
76.3145805,9.976605833,1325,49.4,2024/04/26 11:15:01+00
76.3144955,9.9767005,1326,55.3,2024/04/26 11:15:02+00
76.3143925,9.976729833,1327,50.4,2024/04/26 11:15:03+00
76.314282,9.976759,1328,45.9,2024/04/26 11:15:04+00
76.314168,9.976789333,1329,42.5,2024/04/26 11:15:05+00
76.314057,9.976832667,1330,41.4,2024/04/26 11:15:06+00
76.31394817,9.976877833,1331,40.2,2024/04/26 11:15:07+00
76.31383867,9.976918667,1332,38.5,2024/04/26 11:15:08+00
76.31372983,9.976963333,1333,37,2024/04/26 11:15:09+00
76.31362467,9.9770165,1334,36.3,2024/04/26 11:15:10+00
76.31351933,9.977068833,1335,35.7,2024/04/26 11:15:11+00
76.3134145,9.977120333,1336,34.7,2024/04/26 11:15:12+00
76.31330967,9.977169833,1337,33.5,2024/04/26 11:15:13+00
76.31320583,9.977219667,1338,32.4,2024/04/26 11:15:14+00
76.3131055,9.9772735,1339,31.3,2024/04/26 11:15:15+00
76.3130035,9.977326667,1340,30.2,2024/04/26 11:15:16+00
76.3129045,9.977376,1341,28.9,2024/04/26 11:15:17+00
76.31280567,9.977427833,1342,27.2,2024/04/26 11:15:18+00
76.31271133,9.977488667,1343,26.6,2024/04/26 11:15:19+00
76.31261467,9.977545,1344,24.9,2024/04/26 11:15:20+00
76.31252017,9.977604,1345,23.4,2024/04/26 11:15:21+00
76.3124275,9.977665833,1346,22.2,2024/04/26 11:15:22+00
76.31233517,9.9777295,1347,21.3,2024/04/26 11:15:23+00
76.31224567,9.977793333,1348,20.5,2024/04/26 11:15:24+00
76.312156,9.977858667,1349,20.3,2024/04/26 11:15:25+00
76.31207217,9.977936333,1350,22,2024/04/26 11:15:26+00
76.311993,9.978015333,1351,23.8,2024/04/26 11:15:27+00
76.31191083,9.978085,1352,23.5,2024/04/26 11:15:28+00
76.31182817,9.9781515,1353,23.2,2024/04/26 11:15:29+00
76.3117435,9.978214667,1354,22.7,2024/04/26 11:15:30+00
76.31166317,9.978284833,1355,23.3,2024/04/26 11:15:31+00
76.311586,9.978349667,1356,23.1,2024/04/26 11:15:32+00
76.31151033,9.978418333,1357,24,2024/04/26 11:15:33+00
76.31143617,9.978484333,1358,24.7,2024/04/26 11:15:34+00
76.31136733,9.9785505,1359,26.1,2024/04/26 11:15:35+00
76.31130517,9.978624167,1360,28.9,2024/04/26 11:15:36+00
76.3112375,9.978683333,1361,29.6,2024/04/26 11:15:37+00
76.31117217,9.978742,1362,30.7,2024/04/26 11:15:38+00
76.31110767,9.978797667,1363,31.7,2024/04/26 11:15:39+00
76.31103883,9.978842,1364,31.5,2024/04/26 11:15:40+00
76.310969,9.978881833,1365,30.7,2024/04/26 11:15:41+00
76.31090283,9.9789285,1366,31,2024/04/26 11:15:42+00
76.310836,9.978975167,1367,31.6,2024/04/26 11:15:43+00
76.310766,9.979016333,1368,31.7,2024/04/26 11:15:44+00
76.3106985,9.979062167,1369,31.9,2024/04/26 11:15:45+00
76.3106305,9.9791035,1370,31.9,2024/04/26 11:15:46+00
76.31056233,9.9791455,1371,32.4,2024/04/26 11:15:47+00
76.31049383,9.979185833,1372,32.7,2024/04/26 11:15:48+00
76.31042483,9.979223833,1373,33,2024/04/26 11:15:49+00
76.310355,9.9792585,1374,33,2024/04/26 11:15:50+00
76.310285,9.979290333,1375,32.7,2024/04/26 11:15:51+00
76.31021517,9.979323667,1376,32.7,2024/04/26 11:15:52+00
76.310146,9.979357167,1377,32.8,2024/04/26 11:15:53+00
76.31007617,9.979388,1378,32.7,2024/04/26 11:15:54+00
76.3100055,9.979417833,1379,32.7,2024/04/26 11:15:55+00
76.309935,9.9794465,1380,32.6,2024/04/26 11:15:56+00
76.3098645,9.9794735,1381,32.4,2024/04/26 11:15:57+00
76.3097935,9.979495833,1382,31.8,2024/04/26 11:15:58+00
76.30972083,9.979510833,1383,30.4,2024/04/26 11:15:59+00
76.30965067,9.979530167,1384,29.6,2024/04/26 11:16:00+00
76.30958117,9.979546667,1385,28.7,2024/04/26 11:16:01+00
76.309512,9.979561167,1386,27.8,2024/04/26 11:16:02+00
76.3094455,9.979579333,1387,27.4,2024/04/26 11:16:03+00
76.309381,9.979599667,1388,27.4,2024/04/26 11:16:04+00
76.30931867,9.979624833,1389,28.1,2024/04/26 11:16:05+00
76.30925833,9.979654,1390,29.3,2024/04/26 11:16:06+00
76.30919667,9.979672833,1391,29.2,2024/04/26 11:16:07+00
76.30913483,9.979691333,1392,29.2,2024/04/26 11:16:08+00
76.30907283,9.9797045,1393,28.8,2024/04/26 11:16:09+00
76.30901217,9.979723333,1394,29.3,2024/04/26 11:16:10+00
76.30895167,9.979744833,1395,30,2024/04/26 11:16:11+00
76.30889233,9.979772167,1396,31.3,2024/04/26 11:16:12+00
76.308831,9.9797915,1397,31.8,2024/04/26 11:16:13+00
76.30876967,9.979811,1398,32.5,2024/04/26 11:16:14+00
76.30871667,9.979852167,1399,36.1,2024/04/26 11:16:15+00
76.30866233,9.979885667,1400,38.6,2024/04/26 11:16:16+00
76.30860883,9.979928,1401,42.3,2024/04/26 11:16:17+00
76.3085545,9.979959,1402,44.6,2024/04/26 11:16:18+00
76.3085085,9.980015,1403,50.3,2024/04/26 11:16:19+00
76.30845783,9.980059667,1404,54.4,2024/04/26 11:16:20+00
76.30840717,9.9800975,1405,57.7,2024/04/26 11:16:21+00
76.30835517,9.980116333,1406,59.2,2024/04/26 11:16:22+00
76.30830083,9.980126167,1407,59.9,2024/04/26 11:16:23+00
76.30824817,9.980127,1408,59.7,2024/04/26 11:16:24+00
76.30818233,9.980112667,1409,57,2024/04/26 11:16:25+00
76.30811567,9.980099333,1410,54.6,2024/04/26 11:16:26+00
76.30805283,9.980094,1411,53.2,2024/04/26 11:16:27+00
76.30798967,9.980086833,1412,51.3,2024/04/26 11:16:28+00
76.30792833,9.980086833,1413,50.4,2024/04/26 11:16:29+00
76.30786417,9.980082167,1414,48.7,2024/04/26 11:16:30+00
76.3077965,9.9800725,1415,46.3,2024/04/26 11:16:31+00
76.30773117,9.980064,1416,44.1,2024/04/26 11:16:32+00
76.30767067,9.980077167,1417,44.6,2024/04/26 11:16:33+00
76.30760817,9.980080833,1418,43.4,2024/04/26 11:16:34+00
76.3075495,9.980092667,1419,43.6,2024/04/26 11:16:35+00
76.30749817,9.980091333,1420,42.7,2024/04/26 11:16:36+00
76.30744433,9.980082333,1421,41.4,2024/04/26 11:16:37+00
76.30738967,9.980061333,1422,38.7,2024/04/26 11:16:38+00
76.30732633,9.980058,1423,37.3,2024/04/26 11:16:39+00
76.30726283,9.980055,1424,35.8,2024/04/26 11:16:40+00
76.3071995,9.980051,1425,34,2024/04/26 11:16:41+00
76.307136,9.980054167,1426,33.2,2024/04/26 11:16:42+00
76.30707567,9.980061167,1427,32.9,2024/04/26 11:16:43+00
76.3070155,9.980064667,1428,32.3,2024/04/26 11:16:44+00
76.30695367,9.980063667,1429,31.1,2024/04/26 11:16:45+00
76.30688933,9.980059667,1430,29.5,2024/04/26 11:16:46+00
76.306825,9.980056167,1431,28,2024/04/26 11:16:47+00
76.306762,9.980053333,1432,26.3,2024/04/26 11:16:48+00
76.30670083,9.980051333,1433,24.8,2024/04/26 11:16:49+00
76.30663983,9.980051833,1434,23.8,2024/04/26 11:16:50+00
76.3065795,9.980053333,1435,22.9,2024/04/26 11:16:51+00
76.30651833,9.980056,1436,22,2024/04/26 11:16:52+00
76.30645667,9.9800575,1437,21,2024/04/26 11:16:53+00
76.30639983,9.980058833,1438,19.8,2024/04/26 11:16:54+00
76.306341,9.980061167,1439,18.9,2024/04/26 11:16:55+00
76.3062835,9.980063333,1440,18.1,2024/04/26 11:16:56+00
76.30622667,9.980068,1441,17.5,2024/04/26 11:16:57+00
76.3061685,9.980072833,1442,17,2024/04/26 11:16:58+00
76.3061155,9.9800775,1443,16.5,2024/04/26 11:16:59+00
76.3060605,9.980083333,1444,16.1,2024/04/26 11:17:00+00
76.30600483,9.980086333,1445,15,2024/04/26 11:17:01+00
76.30594883,9.980090667,1446,14.5,2024/04/26 11:17:02+00
76.30589817,9.980086167,1447,13.7,2024/04/26 11:17:03+00
76.30585517,9.980076,1448,12.9,2024/04/26 11:17:04+00
76.30580233,9.980078833,1449,12.5,2024/04/26 11:17:05+00
76.3057475,9.980082333,1450,11.8,2024/04/26 11:17:06+00
76.30569317,9.9800885,1451,11.6,2024/04/26 11:17:07+00
76.305639,9.980093,1452,11.1,2024/04/26 11:17:08+00
76.30558533,9.980097167,1453,10.7,2024/04/26 11:17:09+00
76.30553483,9.9800995,1454,10,2024/04/26 11:17:10+00
76.30548583,9.980104167,1455,9.7,2024/04/26 11:17:11+00
76.30543583,9.980109,1456,9.4,2024/04/26 11:17:12+00
76.3053855,9.980115333,1457,9.3,2024/04/26 11:17:13+00
76.3053365,9.980120333,1458,8.9,2024/04/26 11:17:14+00
76.30529467,9.980130833,1459,9.2,2024/04/26 11:17:15+00
76.30525233,9.980138,1460,9.2,2024/04/26 11:17:16+00
76.30520817,9.9801455,1461,9.3,2024/04/26 11:17:17+00
76.3051615,9.980152,1462,9.1,2024/04/26 11:17:18+00
76.30511683,9.980160833,1463,9.4,2024/04/26 11:17:19+00
76.30507367,9.980171333,1464,9.9,2024/04/26 11:17:20+00
76.30503167,9.980179167,1465,10.1,2024/04/26 11:17:21+00
76.3049905,9.980185167,1466,10,2024/04/26 11:17:22+00
76.30495067,9.9801945,1467,10.3,2024/04/26 11:17:23+00
76.30491017,9.980202167,1468,10.3,2024/04/26 11:17:24+00
76.304871,9.9802075,1469,10,2024/04/26 11:17:25+00
76.3048315,9.9802125,1470,9.8,2024/04/26 11:17:26+00
76.30479183,9.980216167,1471,9.5,2024/04/26 11:17:27+00
76.30475433,9.980220333,1472,9.3,2024/04/26 11:17:28+00
76.3047195,9.980225167,1473,9,2024/04/26 11:17:29+00
76.30468483,9.9802285,1474,8.5,2024/04/26 11:17:30+00
76.30465,9.9802325,1475,8.2,2024/04/26 11:17:31+00
76.30461633,9.9802355,1476,7.9,2024/04/26 11:17:32+00
76.30458467,9.9802395,1477,7.7,2024/04/26 11:17:33+00
76.3045525,9.9802435,1478,7.5,2024/04/26 11:17:34+00
76.30452233,9.980247667,1479,7.4,2024/04/26 11:17:35+00
76.30449283,9.9802505,1480,7,2024/04/26 11:17:36+00
76.3044655,9.980253,1481,6.7,2024/04/26 11:17:37+00
76.30443983,9.980255333,1482,6.4,2024/04/26 11:17:38+00
76.30441433,9.9802575,1483,6.2,2024/04/26 11:17:39+00
76.30439083,9.980259167,1484,5.9,2024/04/26 11:17:40+00
76.304372,9.9802615,1485,5.7,2024/04/26 11:17:41+00
76.30435667,9.980263,1486,5.5,2024/04/26 11:17:42+00
76.304347,9.980263667,1487,5.3,2024/04/26 11:17:43+00
76.3043425,9.980262833,1488,5.1,2024/04/26 11:17:44+00
76.30434017,9.980262,1489,4.9,2024/04/26 11:17:45+00
76.30433767,9.980261,1490,4.7,2024/04/26 11:17:46+00
76.30433583,9.9802595,1491,4.5,2024/04/26 11:17:47+00
76.3043345,9.980258167,1492,4.3,2024/04/26 11:17:48+00
76.30433267,9.980257,1493,4.1,2024/04/26 11:17:49+00
76.30433117,9.9802565,1494,4,2024/04/26 11:17:50+00
76.30432967,9.980256167,1495,3.9,2024/04/26 11:17:51+00
76.30432817,9.980255833,1496,3.8,2024/04/26 11:17:52+00
76.30432683,9.980255667,1497,3.7,2024/04/26 11:17:53+00
76.30432567,9.980255167,1498,3.6,2024/04/26 11:17:54+00
76.30432467,9.980255,1499,3.5,2024/04/26 11:17:55+00
76.3043245,9.980258167,1500,3.9,2024/04/26 11:17:56+00
76.30432433,9.980259333,1501,4,2024/04/26 11:17:57+00
76.30432417,9.980260167,1502,4,2024/04/26 11:17:58+00
76.30432383,9.980260833,1503,4.1,2024/04/26 11:17:59+00
76.30432333,9.980261167,1504,4.1,2024/04/26 11:18:00+00
76.30432283,9.980260833,1505,4.1,2024/04/26 11:18:01+00
76.30432183,9.980262333,1506,4.3,2024/04/26 11:18:02+00
76.30432083,9.980263333,1507,4.5,2024/04/26 11:18:03+00
76.30431967,9.980264833,1508,4.7,2024/04/26 11:18:04+00
76.3043185,9.980265833,1509,4.8,2024/04/26 11:18:05+00
76.3043175,9.980266667,1510,5,2024/04/26 11:18:06+00
76.30431633,9.980267333,1511,5.2,2024/04/26 11:18:07+00
76.30431533,9.9802675,1512,5.2,2024/04/26 11:18:08+00
76.30431417,9.980268,1513,5.3,2024/04/26 11:18:09+00
76.30431317,9.980268833,1514,5.5,2024/04/26 11:18:10+00
76.30431217,9.980269833,1515,5.7,2024/04/26 11:18:11+00
76.30431167,9.980270167,1516,5.7,2024/04/26 11:18:12+00
76.30431133,9.980270333,1517,5.7,2024/04/26 11:18:13+00
76.30431083,9.980271,1518,5.8,2024/04/26 11:18:14+00
76.30431033,9.980271667,1519,5.9,2024/04/26 11:18:15+00
76.3043105,9.980270667,1520,5.6,2024/04/26 11:18:16+00
76.3043095,9.9802715,1521,5.7,2024/04/26 11:18:17+00
76.30430833,9.980273,1522,5.8,2024/04/26 11:18:18+00
76.3043075,9.980273833,1523,5.8,2024/04/26 11:18:19+00
76.30430667,9.9802745,1524,5.8,2024/04/26 11:18:20+00
76.30430533,9.980275667,1525,5.9,2024/04/26 11:18:21+00
76.30430433,9.980276667,1526,5.9,2024/04/26 11:18:22+00
76.30430367,9.980277667,1527,6,2024/04/26 11:18:23+00
76.30430283,9.980278333,1528,6,2024/04/26 11:18:24+00
76.30430317,9.980279,1529,5.9,2024/04/26 11:18:25+00
76.3043015,9.980284,1530,6.6,2024/04/26 11:18:26+00
76.3043,9.980287333,1531,7,2024/04/26 11:18:27+00
76.30429883,9.9802895,1532,7.2,2024/04/26 11:18:28+00
76.3042975,9.9802925,1533,7.5,2024/04/26 11:18:29+00
76.30429617,9.980294167,1534,7.7,2024/04/26 11:18:30+00
76.30429483,9.9802955,1535,7.9,2024/04/26 11:18:31+00
76.30429367,9.9802965,1536,8,2024/04/26 11:18:32+00
76.3042925,9.980297333,1537,8,2024/04/26 11:18:33+00
76.3042915,9.980298333,1538,8.1,2024/04/26 11:18:34+00
76.304291,9.980298667,1539,8,2024/04/26 11:18:35+00
76.30429017,9.9803,1540,8.1,2024/04/26 11:18:36+00
76.3042895,9.9803015,1541,8.3,2024/04/26 11:18:37+00
76.30428883,9.980302667,1542,8.4,2024/04/26 11:18:38+00
76.3042885,9.9803035,1543,8.5,2024/04/26 11:18:39+00
76.30428783,9.980304,1544,8.6,2024/04/26 11:18:40+00
76.30428717,9.980304667,1545,8.8,2024/04/26 11:18:41+00
76.30428633,9.980305,1546,8.9,2024/04/26 11:18:42+00
76.30428583,9.9803055,1547,9,2024/04/26 11:18:43+00
76.3042855,9.980306167,1548,9.2,2024/04/26 11:18:44+00
76.304285,9.980306167,1549,9.3,2024/04/26 11:18:45+00
76.30428467,9.980306167,1550,9.3,2024/04/26 11:18:46+00
76.30428417,9.980305833,1551,9.3,2024/04/26 11:18:47+00
76.30428383,9.980305833,1552,9.3,2024/04/26 11:18:48+00
76.3042835,9.980305667,1553,9.3,2024/04/26 11:18:49+00
76.30428317,9.980305833,1554,9.3,2024/04/26 11:18:50+00
76.30428283,9.980305667,1555,9.3,2024/04/26 11:18:51+00
76.30428233,9.980305333,1556,9.2,2024/04/26 11:18:52+00
76.304282,9.980305,1557,9.1,2024/04/26 11:18:53+00
76.30428183,9.980304833,1558,9,2024/04/26 11:18:54+00
76.30428217,9.980304333,1559,8.7,2024/04/26 11:18:55+00
76.30428217,9.980303833,1560,8.6,2024/04/26 11:18:56+00
76.30428233,9.9803035,1561,8.4,2024/04/26 11:18:57+00
76.30428233,9.9803035,1562,8.3,2024/04/26 11:18:58+00
76.30428267,9.980302667,1563,8,2024/04/26 11:18:59+00
76.30428317,9.980302,1564,7.8,2024/04/26 11:19:00+00
76.30428317,9.980302333,1565,7.8,2024/04/26 11:19:01+00
76.30428333,9.980302167,1566,7.7,2024/04/26 11:19:02+00
76.30428333,9.980302333,1567,7.8,2024/04/26 11:19:03+00
76.30428317,9.980302833,1568,7.9,2024/04/26 11:19:04+00
76.30428317,9.980303,1569,7.9,2024/04/26 11:19:05+00
76.30428317,9.980303,1570,8,2024/04/26 11:19:06+00
76.304283,9.980303167,1571,8.1,2024/04/26 11:19:07+00
76.304283,9.980303167,1572,8.1,2024/04/26 11:19:08+00
76.30428283,9.980303333,1573,8.2,2024/04/26 11:19:09+00
76.30428267,9.980303833,1574,8.3,2024/04/26 11:19:10+00
76.3042825,9.980304167,1575,8.3,2024/04/26 11:19:11+00
76.30428233,9.9803045,1576,8.4,2024/04/26 11:19:12+00
76.304282,9.980305,1577,8.5,2024/04/26 11:19:13+00
76.30428167,9.980305167,1578,8.5,2024/04/26 11:19:14+00
76.30428133,9.980305833,1579,8.6,2024/04/26 11:19:15+00
76.304281,9.980306,1580,8.6,2024/04/26 11:19:16+00
76.3042805,9.980306167,1581,8.6,2024/04/26 11:19:17+00
76.30428,9.9803065,1582,8.7,2024/04/26 11:19:18+00
76.3042795,9.980306667,1583,8.7,2024/04/26 11:19:19+00
76.304279,9.980306833,1584,8.7,2024/04/26 11:19:20+00
76.30427867,9.980307,1585,8.7,2024/04/26 11:19:21+00
76.30427833,9.980307167,1586,8.7,2024/04/26 11:19:22+00
76.30427833,9.9803075,1587,8.7,2024/04/26 11:19:23+00
76.30427833,9.980307833,1588,8.7,2024/04/26 11:19:24+00
76.30427867,9.980308,1589,8.7,2024/04/26 11:19:25+00
76.3042785,9.980308167,1590,8.7,2024/04/26 11:19:26+00
76.30427883,9.980308167,1591,8.7,2024/04/26 11:19:27+00
76.30427917,9.980308333,1592,8.6,2024/04/26 11:19:28+00
76.30427933,9.980308333,1593,8.5,2024/04/26 11:19:29+00
76.3042795,9.980308333,1594,8.5,2024/04/26 11:19:30+00
76.30427983,9.980308667,1595,8.5,2024/04/26 11:19:31+00
76.30428017,9.980309,1596,8.6,2024/04/26 11:19:32+00
76.30428067,9.980309167,1597,8.5,2024/04/26 11:19:33+00
76.30428083,9.9803095,1598,8.6,2024/04/26 11:19:34+00
76.304281,9.980309667,1599,8.6,2024/04/26 11:19:35+00
76.304281,9.98031,1600,8.6,2024/04/26 11:19:36+00
76.304281,9.98031,1601,8.6,2024/04/26 11:19:37+00
76.304281,9.980310167,1602,8.7,2024/04/26 11:19:38+00
76.304281,9.980310333,1603,8.7,2024/04/26 11:19:39+00
76.304281,9.980310667,1604,8.7,2024/04/26 11:19:40+00
76.304281,9.980311,1605,8.8,2024/04/26 11:19:41+00
76.30428083,9.980311333,1606,8.8,2024/04/26 11:19:42+00
76.3042805,9.9803115,1607,8.8,2024/04/26 11:19:43+00
76.30428017,9.980311833,1608,8.9,2024/04/26 11:19:44+00
76.30427967,9.980312,1609,8.9,2024/04/26 11:19:45+00
76.30427933,9.980312,1610,8.9,2024/04/26 11:19:46+00
76.304279,9.980312167,1611,9,2024/04/26 11:19:47+00
76.30427883,9.980312333,1612,9.1,2024/04/26 11:19:48+00
76.3042785,9.980312667,1613,9.3,2024/04/26 11:19:49+00
76.304278,9.980313333,1614,9.5,2024/04/26 11:19:50+00
76.30427767,9.9803135,1615,9.6,2024/04/26 11:19:51+00
76.3042775,9.980314,1616,9.7,2024/04/26 11:19:52+00
76.3042775,9.980314333,1617,9.8,2024/04/26 11:19:53+00
76.30427733,9.9803145,1618,9.9,2024/04/26 11:19:54+00
76.3042775,9.980315,1619,10.1,2024/04/26 11:19:55+00
76.30427767,9.980315333,1620,10.2,2024/04/26 11:19:56+00
76.30427767,9.980315667,1621,10.3,2024/04/26 11:19:57+00
76.30427767,9.980316,1622,10.5,2024/04/26 11:19:58+00
76.30427767,9.980316333,1623,10.6,2024/04/26 11:19:59+00
76.3042775,9.9803165,1624,10.6,2024/04/26 11:20:00+00
76.30427733,9.980316667,1625,10.7,2024/04/26 11:20:01+00
76.30427733,9.980316667,1626,10.8,2024/04/26 11:20:02+00
76.30427717,9.980316833,1627,10.9,2024/04/26 11:20:03+00
76.30427667,9.980317,1628,10.9,2024/04/26 11:20:04+00
76.30427617,9.980317333,1629,11,2024/04/26 11:20:05+00
76.304276,9.980317333,1630,11,2024/04/26 11:20:06+00
76.30427567,9.980317833,1631,11.1,2024/04/26 11:20:07+00
76.30427533,9.980318,1632,11.1,2024/04/26 11:20:08+00
76.304275,9.9803185,1633,11.2,2024/04/26 11:20:09+00
76.30427467,9.980318833,1634,11.3,2024/04/26 11:20:10+00
76.30427433,9.980318833,1635,11.2,2024/04/26 11:20:11+00
76.304274,9.980318833,1636,11.3,2024/04/26 11:20:12+00
76.30427383,9.980319,1637,11.3,2024/04/26 11:20:13+00
76.3042735,9.980319,1638,11.3,2024/04/26 11:20:14+00
76.30427317,9.980318833,1639,11.3,2024/04/26 11:20:15+00
76.304273,9.980318833,1640,11.4,2024/04/26 11:20:16+00
76.30427283,9.980318833,1641,11.4,2024/04/26 11:20:17+00
76.304273,9.9803185,1642,11.3,2024/04/26 11:20:18+00
76.3042735,9.980318833,1643,11.4,2024/04/26 11:20:19+00
76.30427333,9.980318667,1644,11.4,2024/04/26 11:20:20+00
76.30427333,9.980318833,1645,11.5,2024/04/26 11:20:21+00
76.30427333,9.980319167,1646,11.5,2024/04/26 11:20:22+00
76.30427283,9.9803195,1647,11.6,2024/04/26 11:20:23+00
76.3042725,9.980319667,1648,11.6,2024/04/26 11:20:24+00
76.304272,9.9803195,1649,11.6,2024/04/26 11:20:25+00
76.30427167,9.980319333,1650,11.6,2024/04/26 11:20:26+00
76.3042715,9.980319,1651,11.5,2024/04/26 11:20:27+00
76.30427117,9.9803185,1652,11.6,2024/04/26 11:20:28+00
76.30427083,9.980318333,1653,11.6,2024/04/26 11:20:29+00
76.3042705,9.980318,1654,11.6,2024/04/26 11:20:30+00
76.30427017,9.980317667,1655,11.7,2024/04/26 11:20:31+00
76.30426983,9.980317333,1656,11.7,2024/04/26 11:20:32+00
76.30426967,9.980317167,1657,11.7,2024/04/26 11:20:33+00
76.30426933,9.980316833,1658,11.7,2024/04/26 11:20:34+00
76.30426917,9.980317,1659,11.8,2024/04/26 11:20:35+00
76.30426883,9.9803165,1660,11.7,2024/04/26 11:20:36+00
76.3042685,9.980316,1661,11.7,2024/04/26 11:20:37+00
76.30426833,9.9803155,1662,11.6,2024/04/26 11:20:38+00
76.30426783,9.980315333,1663,11.6,2024/04/26 11:20:39+00
76.3042675,9.980315,1664,11.5,2024/04/26 11:20:40+00
76.30426717,9.980314833,1665,11.5,2024/04/26 11:20:41+00
76.30426667,9.980314333,1666,11.4,2024/04/26 11:20:42+00
76.30426583,9.980313833,1667,11.3,2024/04/26 11:20:43+00
76.304265,9.9803135,1668,11.3,2024/04/26 11:20:44+00
76.30426417,9.9803135,1669,11.2,2024/04/26 11:20:45+00
76.3042635,9.980313,1670,11.2,2024/04/26 11:20:46+00
76.3042625,9.980313333,1671,11.2,2024/04/26 11:20:47+00
76.30426183,9.9803135,1672,11.3,2024/04/26 11:20:48+00
76.304261,9.980313667,1673,11.3,2024/04/26 11:20:49+00
76.30426017,9.980314,1674,11.4,2024/04/26 11:20:50+00
76.30425933,9.980314167,1675,11.5,2024/04/26 11:20:51+00
76.30425867,9.980314833,1676,11.7,2024/04/26 11:20:52+00
76.304258,9.980315167,1677,11.9,2024/04/26 11:20:53+00
76.30425733,9.980315667,1678,12,2024/04/26 11:20:54+00
76.30425683,9.980316167,1679,12.1,2024/04/26 11:20:55+00
76.30425633,9.9803165,1680,12.2,2024/04/26 11:20:56+00
76.30425783,9.980316833,1681,12.2,2024/04/26 11:20:57+00
76.30425833,9.980317333,1682,12.2,2024/04/26 11:20:58+00
76.30425867,9.980317667,1683,12.2,2024/04/26 11:20:59+00
76.304259,9.980318,1684,12.2,2024/04/26 11:21:00+00
76.30425933,9.980318,1685,12.1,2024/04/26 11:21:01+00
76.30425917,9.9803185,1686,12.1,2024/04/26 11:21:02+00
76.3042585,9.980318333,1687,12,2024/04/26 11:21:03+00
76.30425833,9.980318333,1688,12,2024/04/26 11:21:04+00
76.304258,9.980318667,1689,12,2024/04/26 11:21:05+00
76.304258,9.980318667,1690,12,2024/04/26 11:21:06+00
76.3042575,9.980319,1691,12,2024/04/26 11:21:07+00
76.3042575,9.9803195,1692,12.1,2024/04/26 11:21:08+00
76.30425683,9.980319667,1693,12.1,2024/04/26 11:21:09+00
76.30425617,9.98032,1694,12.2,2024/04/26 11:21:10+00
